RFID,SERIAL,SIZE,CartType,BORN_DATE
130214120616000213215935,0213215935,96,Recycle,2/14/2013 12:07
130214120616000213638916,0213638916,96,Recycle,2/14/2013 12:06
130214120506000213638917,0213638917,96,Recycle,2/14/2013 12:06
130214120459000213841184,0213841184,96,Recycle,2/14/2013 12:05
130214120439000213215934,0213215934,96,Recycle,2/14/2013 12:05
130214120425000213638915,0213638915,96,Recycle,2/14/2013 12:04
130214120347000213841183,0213841183,96,Recycle,2/14/2013 12:04
130214120328000213215933,0213215933,96,Recycle,2/14/2013 12:04
130214120325000213638914,0213638914,96,Recycle,2/14/2013 12:03
130214120130000213215932,0213215932,96,Recycle,2/14/2013 12:02
130214120113000213841182,0213841182,96,Recycle,2/14/2013 12:01
130214120025000213215931,0213215931,96,Recycle,2/14/2013 12:01
130214115846000213215930,0213215930,96,Recycle,2/14/2013 12:00
130214115924000213841181,0213841181,96,Recycle,2/14/2013 12:00
130214115754000213841180,0213841180,96,Recycle,2/14/2013 11:58
130214115632000213215929,0213215929,96,Recycle,2/14/2013 11:57
130214115553000213841179,0213841179,96,Recycle,2/14/2013 11:56
130214115528000213215928,0213215928,96,Recycle,2/14/2013 11:56
130214115419000213841178,0213841178,96,Recycle,2/14/2013 11:54
130214115355000213638913,0213638913,96,Recycle,2/14/2013 11:54
130214115319000213215927,0213215927,96,Recycle,2/14/2013 11:54
130214115259000213638912,0213638912,96,Recycle,2/14/2013 11:53
130214115248000213841177,0213841177,96,Recycle,2/14/2013 11:53
130214115207000213215926,0213215926,96,Recycle,2/14/2013 11:52
130214115208000213638911,0213638911,96,Recycle,2/14/2013 11:52
130214115114000213638910,0213638910,96,Recycle,2/14/2013 11:51
130214115032000213841176,0213841176,96,Recycle,2/14/2013 11:51
130214115037000213215925,0213215925,96,Recycle,2/14/2013 11:51
130214115032000213638909,0213638909,96,Recycle,2/14/2013 11:51
130214114936000213215924,0213215924,96,Recycle,2/14/2013 11:50
130214114938000213638908,0213638908,96,Recycle,2/14/2013 11:50
130214114838000213215923,0213215923,96,Recycle,2/14/2013 11:49
130214114845000213841175,0213841175,96,Recycle,2/14/2013 11:49
130214114840000213638907,0213638907,96,Recycle,2/14/2013 11:49
130214114738000213215856,0213215856,96,Recycle,2/14/2013 11:48
130214114753000213638906,0213638906,96,Recycle,2/14/2013 11:48
130214114759000213841174,0213841174,96,Recycle,2/14/2013 11:48
130214114604000213215919,0213215919,96,Recycle,2/14/2013 11:47
130214114650000213638905,0213638905,96,Recycle,2/14/2013 11:47
130214114530000213215921,0213215921,96,Recycle,2/14/2013 11:46
130214114527000213841173,0213841173,96,Recycle,2/14/2013 11:45
130214114459000213215920,0213215920,96,Recycle,2/14/2013 11:45
130214114400000213841172,0213841172,96,Recycle,2/14/2013 11:44
130214114214000213215914,0213215914,96,Recycle,2/14/2013 11:42
130214114153000213841171,0213841171,96,Recycle,2/14/2013 11:42
130214114104000213215917,0213215917,96,Recycle,2/14/2013 11:41
130214114028000213215916,0213215916,96,Recycle,2/14/2013 11:41
130214114013000213841170,0213841170,96,Recycle,2/14/2013 11:40
130214113947000213215918,0213215918,96,Recycle,2/14/2013 11:40
130214113815000213215915,0213215915,96,Recycle,2/14/2013 11:39
130214113812000213841169,0213841169,96,Recycle,2/14/2013 11:38
130214113819000213638904,0213638904,96,Recycle,2/14/2013 11:38
130214113722000213215911,0213215911,96,Recycle,2/14/2013 11:38
130214113733000213638903,0213638903,96,Recycle,2/14/2013 11:38
130214113640000213638902,0213638902,96,Recycle,2/14/2013 11:37
130214113520000213215913,0213215913,96,Recycle,2/14/2013 11:37
130214113621000213841168,0213841168,96,Recycle,2/14/2013 11:37
130214113542000213638901,0213638901,96,Recycle,2/14/2013 11:36
130214113435000213841167,0213841167,96,Recycle,2/14/2013 11:36
130214113459000213638898,0213638898,96,Recycle,2/14/2013 11:35
130214113349000213215910,0213215910,96,Recycle,2/14/2013 11:34
130214113403000213638897,0213638897,96,Recycle,2/14/2013 11:34
130214113251000213638896,0213638896,96,Recycle,2/14/2013 11:33
130214113319000213215912,0213215912,96,Recycle,2/14/2013 11:33
130214113308000213841166,0213841166,96,Recycle,2/14/2013 11:33
130214113156000213638900,0213638900,96,Recycle,2/14/2013 11:32
130214113154000213841165,0213841165,96,Recycle,2/14/2013 11:32
130214113112000213638899,0213638899,96,Recycle,2/14/2013 11:31
130214112932000213841164,0213841164,96,Recycle,2/14/2013 11:29
130214112745000213841163,0213841163,96,Recycle,2/14/2013 11:28
130214112710000213215909,0213215909,96,Recycle,2/14/2013 11:28
130214112632000213215906,0213215906,96,Recycle,2/14/2013 11:27
130214112608000213841162,0213841162,96,Recycle,2/14/2013 11:26
130214112514000213215908,0213215908,96,Recycle,2/14/2013 11:25
130214112419000213215907,0213215907,96,Recycle,2/14/2013 11:25
130214112403000213841161,0213841161,96,Recycle,2/14/2013 11:24
130214112326000213215905,0213215905,96,Recycle,2/14/2013 11:24
130214112302000213841160,0213841160,96,Recycle,2/14/2013 11:23
130214112040000213215904,0213215904,96,Recycle,2/14/2013 11:22
130214112153000213638895,0213638895,96,Recycle,2/14/2013 11:22
130214112109000213638894,0213638894,96,Recycle,2/14/2013 11:21
130214112054000213841159,0213841159,96,Recycle,2/14/2013 11:21
130214112011000213638893,0213638893,96,Recycle,2/14/2013 11:20
130214111853000213215803,0213215803,96,Recycle,2/14/2013 11:20
130214111912000213841158,0213841158,96,Recycle,2/14/2013 11:20
130214111934000213638892,0213638892,96,Recycle,2/14/2013 11:20
130214111835000213638891,0213638891,96,Recycle,2/14/2013 11:19
130214111818000213841157,0213841157,96,Recycle,2/14/2013 11:18
130214111748000213215802,0213215802,96,Recycle,2/14/2013 11:18
130214111748000213638890,0213638890,96,Recycle,2/14/2013 11:18
130214111734000213841156,0213841156,96,Recycle,2/14/2013 11:18
130214111702000213215801,0213215801,96,Recycle,2/14/2013 11:17
130214111623000213638889,0213638889,96,Recycle,2/14/2013 11:17
130214111540000213638888,0213638888,96,Recycle,2/14/2013 11:16
130214111441000213638887,0213638887,96,Recycle,2/14/2013 11:15
130214111349000213841155,0213841155,96,Recycle,2/14/2013 11:14
130214111147000213841154,0213841154,96,Recycle,2/14/2013 11:12
130214111107000213215800,0213215800,96,Recycle,2/14/2013 11:11
130214110952000213215899,0213215899,96,Recycle,2/14/2013 11:10
130214110945000213841153,0213841153,96,Recycle,2/14/2013 11:10
130214110909000213215898,0213215898,96,Recycle,2/14/2013 11:09
130214110804000213215896,0213215896,96,Recycle,2/14/2013 11:09
130214110807000213841152,0213841152,96,Recycle,2/14/2013 11:08
130214110702000213215897,0213215897,96,Recycle,2/14/2013 11:08
130214110705000213638886,0213638886,96,Recycle,2/14/2013 11:07
130214110654000213841151,0213841151,96,Recycle,2/14/2013 11:07
130214110606000213215895,0213215895,96,Recycle,2/14/2013 11:07
130214110621000213638885,0213638885,96,Recycle,2/14/2013 11:06
130214110533000213638884,0213638884,96,Recycle,2/14/2013 11:06
130214110409000213215893,0213215893,96,Recycle,2/14/2013 11:06
130214110455000213841150,0213841150,96,Recycle,2/14/2013 11:05
130214110451000213638883,0213638883,96,Recycle,2/14/2013 11:05
130214110414000213638882,0213638882,96,Recycle,2/14/2013 11:04
130214110329000213215894,0213215894,96,Recycle,2/14/2013 11:04
130214110240000213841149,0213841149,96,Recycle,2/14/2013 11:04
130214110320000213638881,0213638881,96,Recycle,2/14/2013 11:03
130214110210000213638880,0213638880,96,Recycle,2/14/2013 11:03
130214110230000213215814,0213215814,96,Recycle,2/14/2013 11:02
130214110139000213638879,0213638879,96,Recycle,2/14/2013 11:02
130214110057000213841148,0213841148,96,Recycle,2/14/2013 11:01
130214110048000213638878,0213638878,96,Recycle,2/14/2013 11:01
130214110002000213841147,0213841147,96,Recycle,2/14/2013 11:00
130214105805000213215892,0213215892,96,Recycle,2/14/2013 10:59
130214105740000213841146,0213841146,96,Recycle,2/14/2013 10:58
130214105707000213215885,0213215885,96,Recycle,2/14/2013 10:58
130214105619000213215891,0213215891,96,Recycle,2/14/2013 10:57
130214105620000213841145,0213841145,96,Recycle,2/14/2013 10:56
130214105524000213215890,0213215890,96,Recycle,2/14/2013 10:56
130214105436000213215889,0213215889,96,Recycle,2/14/2013 10:55
130214105348000213841144,0213841144,96,Recycle,2/14/2013 10:54
130214105355000213215888,0213215888,96,Recycle,2/14/2013 10:54
130214105124000213215887,0213215887,96,Recycle,2/14/2013 10:53
130214105202000213841143,0213841143,96,Recycle,2/14/2013 10:52
130214105125000213638877,0213638877,96,Recycle,2/14/2013 10:51
130214105042000213215886,0213215886,96,Recycle,2/14/2013 10:51
130214105028000213638876,0213638876,96,Recycle,2/14/2013 10:51
130214105015000213841142,0213841142,96,Recycle,2/14/2013 10:51
130214104922000213215884,0213215884,96,Recycle,2/14/2013 10:50
130214104951000213638875,0213638875,96,Recycle,2/14/2013 10:50
130214104856000213638874,0213638874,96,Recycle,2/14/2013 10:49
130214104833000213841141,0213841141,96,Recycle,2/14/2013 10:49
130214104817000213638873,0213638873,96,Recycle,2/14/2013 10:48
130214104736000213638872,0213638872,96,Recycle,2/14/2013 10:48
130214104658000213841140,0213841140,96,Recycle,2/14/2013 10:48
130214104624000213638871,0213638871,96,Recycle,2/14/2013 10:47
130214104524000213638870,0213638870,96,Recycle,2/14/2013 10:46
130214104516000213841139,0213841139,96,Recycle,2/14/2013 10:46
130214104357000213215883,0213215883,96,Recycle,2/14/2013 10:45
130214104443000213638869,0213638869,96,Recycle,2/14/2013 10:45
130214104426000213841138,0213841138,96,Recycle,2/14/2013 10:44
130214104139000213841137,0213841137,96,Recycle,2/14/2013 10:42
130214104033000213215882,0213215882,96,Recycle,2/14/2013 10:41
130214103958000213841136,0213841136,96,Recycle,2/14/2013 10:40
130214103912000213215881,0213215881,96,Recycle,2/14/2013 10:39
130214103844000213841135,0213841135,96,Recycle,2/14/2013 10:39
130214103750000213215880,0213215880,96,Recycle,2/14/2013 10:38
130214103700000213215879,0213215879,96,Recycle,2/14/2013 10:37
130214103549000213215878,0213215878,96,Recycle,2/14/2013 10:36
130214103607000213841134,0213841134,96,Recycle,2/14/2013 10:36
130214103609000213638868,0213638868,96,Recycle,2/14/2013 10:36
130214103323000213215877,0213215877,96,Recycle,2/14/2013 10:35
130214103454000213638867,0213638867,96,Recycle,2/14/2013 10:35
130214103423000213841133,0213841133,96,Recycle,2/14/2013 10:35
130214103344000213638866,0213638866,96,Recycle,2/14/2013 10:34
130214103313000213841132,0213841132,96,Recycle,2/14/2013 10:33
130214103300000213638865,0213638865,96,Recycle,2/14/2013 10:33
130214103222000213215876,0213215876,96,Recycle,2/14/2013 10:33
130214103220000213638864,0213638864,96,Recycle,2/14/2013 10:32
130214103140000213215875,0213215875,96,Recycle,2/14/2013 10:32
130214103049000213841131,0213841131,96,Recycle,2/14/2013 10:32
130214103115000213638863,0213638863,96,Recycle,2/14/2013 10:31
130214103017000213638862,0213638862,96,Recycle,2/14/2013 10:30
130214102916000213638861,0213638861,96,Recycle,2/14/2013 10:30
130214102917000213841130,0213841130,96,Recycle,2/14/2013 10:29
130214102749000213215874,0213215874,96,Recycle,2/14/2013 10:28
130214102802000213638860,0213638860,96,Recycle,2/14/2013 10:28
130214102745000213841129,0213841129,96,Recycle,2/14/2013 10:28
130214102617000213215873,0213215873,96,Recycle,2/14/2013 10:27
130214102526000213841128,0213841128,96,Recycle,2/14/2013 10:26
130214102432000213215872,0213215872,96,Recycle,2/14/2013 10:25
130214102340000213841127,0213841127,96,Recycle,2/14/2013 10:24
130214102311000213215871,0213215871,96,Recycle,2/14/2013 10:24
130214102224000213215870,0213215870,96,Recycle,2/14/2013 10:23
130214102159000213841126,0213841126,96,Recycle,2/14/2013 10:22
130214102105000213215869,0213215869,96,Recycle,2/14/2013 10:22
130214102013000213841125,0213841125,96,Recycle,2/14/2013 10:21
130214101928000213215868,0213215868,96,Recycle,2/14/2013 10:21
130214102005000213638859,0213638859,96,Recycle,2/14/2013 10:20
130214101930000213638858,0213638858,96,Recycle,2/14/2013 10:20
130214101828000213215867,0213215867,96,Recycle,2/14/2013 10:19
130214101837000213841124,0213841124,96,Recycle,2/14/2013 10:19
130214101746000213638857,0213638857,96,Recycle,2/14/2013 10:18
130214101718000213215866,0213215866,96,Recycle,2/14/2013 10:18
130214101655000213638856,0213638856,96,Recycle,2/14/2013 10:17
130214101631000213841123,0213841123,96,Recycle,2/14/2013 10:17
130214101608000213638855,0213638855,96,Recycle,2/14/2013 10:16
130214101445000213841122,0213841122,96,Recycle,2/14/2013 10:16
130214101515000213638854,0213638854,96,Recycle,2/14/2013 10:15
130214101401000213215865,0213215865,96,Recycle,2/14/2013 10:14
130214101329000213638853,0213638853,96,Recycle,2/14/2013 10:14
130214101305000213841121,0213841121,96,Recycle,2/14/2013 10:14
130214101212000213215864,0213215864,96,Recycle,2/14/2013 10:13
130214101252000213638852,0213638852,96,Recycle,2/14/2013 10:13
130214101206000213638851,0213638851,96,Recycle,2/14/2013 10:12
130214101145000213841120,0213841120,96,Recycle,2/14/2013 10:12
130214101035000213215863,0213215863,96,Recycle,2/14/2013 10:11
130214101016000213841119,0213841119,96,Recycle,2/14/2013 10:10
130214100850000213215862,0213215862,96,Recycle,2/14/2013 10:09
130214100755000213215861,0213215861,96,Recycle,2/14/2013 10:08
130214100744000213841118,0213841118,96,Recycle,2/14/2013 10:08
130214100706000213215860,0213215860,96,Recycle,2/14/2013 10:07
130214100608000213841117,0213841117,96,Recycle,2/14/2013 10:06
130214100446000213841116,0213841116,96,Recycle,2/14/2013 10:05
130214100317000213215859,0213215859,96,Recycle,2/14/2013 10:05
130214100344000213841115,0213841115,96,Recycle,2/14/2013 10:04
130214100216000213215858,0213215858,96,Recycle,2/14/2013 10:03
130214100125000213841114,0213841114,96,Recycle,2/14/2013 10:02
130214100121000213215857,0213215857,96,Recycle,2/14/2013 10:01
130214100123000213638850,0213638850,96,Recycle,2/14/2013 10:01
130214095919000213841113,0213841113,96,Recycle,2/14/2013 10:01
130214100025000213638849,0213638849,96,Recycle,2/14/2013 10:01
130214095855000213638848,0213638848,96,Recycle,2/14/2013 9:59
130214095759000213638847,0213638847,96,Recycle,2/14/2013 9:58
130214095718000213841112,0213841112,96,Recycle,2/14/2013 9:58
130214095710000213638846,0213638846,96,Recycle,2/14/2013 9:57
130214095654000213215855,0213215855,96,Recycle,2/14/2013 9:57
130214095629000213638845,0213638845,96,Recycle,2/14/2013 9:57
130214095615000213841111,0213841111,96,Recycle,2/14/2013 9:56
130214095521000213638844,0213638844,96,Recycle,2/14/2013 9:56
130214095515000213215854,0213215854,96,Recycle,2/14/2013 9:56
130214095429000213638843,0213638843,96,Recycle,2/14/2013 9:55
130214095422000213215853,0213215853,96,Recycle,2/14/2013 9:55
130214095319000213215852,0213215852,96,Recycle,2/14/2013 9:54
130214095319000213638842,0213638842,96,Recycle,2/14/2013 9:54
130214095322000213841110,0213841110,96,Recycle,2/14/2013 9:53
130214095118000213215851,0213215851,96,Recycle,2/14/2013 9:53
130214095145000213841109,0213841109,96,Recycle,2/14/2013 9:52
130214095019000213215850,0213215850,96,Recycle,2/14/2013 9:51
130214094956000213841108,0213841108,96,Recycle,2/14/2013 9:50
130214094843000213215849,0213215849,96,Recycle,2/14/2013 9:50
130214094812000213841107,0213841107,96,Recycle,2/14/2013 9:49
130214094800000213215848,0213215848,96,Recycle,2/14/2013 9:48
130214094726000213215847,0213215847,96,Recycle,2/14/2013 9:47
130214094652000213841106,0213841106,96,Recycle,2/14/2013 9:47
130214094454000213841105,0213841105,96,Recycle,2/14/2013 9:45
130214094439000213638841,0213638841,96,Recycle,2/14/2013 9:45
130214094313000213841104,0213841104,96,Recycle,2/14/2013 9:44
130214094305000213215846,0213215846,96,Recycle,2/14/2013 9:43
130214094252000213638840,0213638840,96,Recycle,2/14/2013 9:43
130214094206000213215649,0213215649,96,Recycle,2/14/2013 9:43
130214094148000213841103,0213841103,96,Recycle,2/14/2013 9:42
130214094135000213638839,0213638839,96,Recycle,2/14/2013 9:42
130214094101000213638838,0213638838,96,Recycle,2/14/2013 9:41
130214094034000213215845,0213215845,96,Recycle,2/14/2013 9:41
130214094001000213638837,0213638837,96,Recycle,2/14/2013 9:40
130214094019000213841102,0213841102,96,Recycle,2/14/2013 9:40
130214093947000213215844,0213215844,96,Recycle,2/14/2013 9:40
130214093912000213638835,0213638835,96,Recycle,2/14/2013 9:39
130214093812000213215843,0213215843,96,Recycle,2/14/2013 9:39
130214093759000213638834,0213638834,96,Recycle,2/14/2013 9:39
130214093733000213841101,0213841101,96,Recycle,2/14/2013 9:38
130214093706000213215842,0213215842,96,Recycle,2/14/2013 9:38
130214093722000213638836,0213638836,96,Recycle,2/14/2013 9:37
130214093648000213638833,0213638833,96,Recycle,2/14/2013 9:37
130214093459000213215841,0213215841,96,Recycle,2/14/2013 9:37
130214093548000213841100,0213841100,96,Recycle,2/14/2013 9:36
130214093436000213841099,0213841099,96,Recycle,2/14/2013 9:35
130214093403000213215840,0213215840,96,Recycle,2/14/2013 9:34
